epoch,station_name,train_loss,val_loss,val_acc,val_prec,val_rec,val_f1,time
1870,uka,0.08939401060342789,0.08936431258916855,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:49.957639+02:00
1871,uka,0.08936430513858795,0.0893346294760704,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:49.959669+02:00
1872,uka,0.08933462202548981,0.08930497616529465,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:49.961715+02:00
1873,uka,0.08930497616529465,0.08927535265684128,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:49.963764+02:00
1874,uka,0.08927534520626068,0.0892457589507103,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:49.965794+02:00
1875,uka,0.0892457589507103,0.0892161950469017,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:49.967838+02:00
1876,uka,0.0892162099480629,0.0891866460442543,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:49.969875+02:00
1877,uka,0.0891866534948349,0.08915714174509048,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:49.971934+02:00
1878,uka,0.08915713429450989,0.08912765979766846,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:49.973968+02:00
1879,uka,0.08912765234708786,0.08909820765256882,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:49.976013+02:00
1880,uka,0.08909819275140762,0.08906877040863037,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:49.978057+02:00
1881,uka,0.08906877040863037,0.08903936296701431,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:49.980098+02:00
1882,uka,0.08903936296701431,0.08901000022888184,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:49.982130+02:00
1883,uka,0.08901000022888184,0.08898063749074936,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:49.984175+02:00
1884,uka,0.08898065239191055,0.08895132690668106,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:49.986223+02:00
1885,uka,0.08895132690668106,0.08892201632261276,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:49.988275+02:00
1886,uka,0.08892203122377396,0.08889275789260864,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:49.990312+02:00
1887,uka,0.08889276534318924,0.08886353671550751,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:49.992349+02:00
1888,uka,0.08886352926492691,0.08883430808782578,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:49.994391+02:00
1889,uka,0.08883430808782578,0.08880512416362762,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:49.996425+02:00
1890,uka,0.08880510926246643,0.08877596259117126,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:49.998460+02:00
1891,uka,0.08877597004175186,0.08874683082103729,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.000501+02:00
1892,uka,0.0887468233704567,0.08871772885322571,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.002539+02:00
1893,uka,0.08871772885322571,0.08868864923715591,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.004627+02:00
1894,uka,0.08868864923715591,0.0886596068739891,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.006660+02:00
1895,uka,0.0886596068739891,0.0886305719614029,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.008698+02:00
1896,uka,0.08863057941198349,0.08860158175230026,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.010725+02:00
1897,uka,0.08860157430171967,0.08857261389493942,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.012783+02:00
1898,uka,0.08857259899377823,0.08854366093873978,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.014813+02:00
1899,uka,0.08854366838932037,0.08851473778486252,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.016853+02:00
1900,uka,0.08851475268602371,0.08848585188388824,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.018892+02:00
1901,uka,0.08848585188388824,0.08845698833465576,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.020943+02:00
1902,uka,0.08845698833465576,0.08842814713716507,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.022972+02:00
1903,uka,0.08842813968658447,0.08839933574199677,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.025017+02:00
1904,uka,0.08839933574199677,0.08837054669857025,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.027063+02:00
1905,uka,0.08837054669857025,0.08834180235862732,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.029114+02:00
1906,uka,0.08834180980920792,0.08831305801868439,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.031144+02:00
1907,uka,0.08831306546926498,0.08828435838222504,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.033191+02:00
1908,uka,0.08828435838222504,0.08825568109750748,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.035227+02:00
1909,uka,0.08825568109750748,0.08822701871395111,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.037269+02:00
1910,uka,0.08822702616453171,0.08819839358329773,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.039304+02:00
1911,uka,0.08819839358329773,0.08816979825496674,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.041347+02:00
1912,uka,0.08816979080438614,0.08814123272895813,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.043380+02:00
1913,uka,0.08814123272895813,0.08811266720294952,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.045420+02:00
1914,uka,0.08811268210411072,0.0880841463804245,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.047452+02:00
1915,uka,0.0880841538310051,0.08805564790964127,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.049388+02:00
1916,uka,0.08805566281080246,0.08802719414234161,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.051232+02:00
1917,uka,0.08802717924118042,0.08799873292446136,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.053114+02:00
1918,uka,0.08799873292446136,0.0879703238606453,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.054955+02:00
1919,uka,0.08797033131122589,0.08794192969799042,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.056827+02:00
1920,uka,0.08794193714857101,0.08791358023881912,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.058674+02:00
1921,uka,0.08791356533765793,0.08788522332906723,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.060537+02:00
1922,uka,0.08788523077964783,0.08785689622163773,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.062372+02:00
1923,uka,0.08785690367221832,0.0878286138176918,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.064234+02:00
1924,uka,0.0878286063671112,0.08780034631490707,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.066072+02:00
1925,uka,0.08780036121606827,0.08777210116386414,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.067955+02:00
1926,uka,0.08777211606502533,0.08774390071630478,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.081836+02:00
1927,uka,0.08774389326572418,0.08771572262048721,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.083704+02:00
1928,uka,0.08771572262048721,0.08768755942583084,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.085553+02:00
1929,uka,0.08768755197525024,0.08765941858291626,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.087410+02:00
1930,uka,0.08765942603349686,0.08763130754232407,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.089274+02:00
1931,uka,0.08763131499290466,0.08760323375463486,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.091109+02:00
1932,uka,0.08760322630405426,0.08757517486810684,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.092966+02:00
1933,uka,0.08757516741752625,0.08754713088274002,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.094808+02:00
1934,uka,0.08754712343215942,0.08751913160085678,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.096644+02:00
1935,uka,0.08751913160085678,0.08749115467071533,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.098466+02:00
1936,uka,0.08749114722013474,0.08746318519115448,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.100309+02:00
1937,uka,0.08746317774057388,0.08743526041507721,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.102122+02:00
1938,uka,0.08743526041507721,0.08740735054016113,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.103976+02:00
1939,uka,0.08740735799074173,0.08737946301698685,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.105816+02:00
1940,uka,0.08737946301698685,0.08735160529613495,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.107648+02:00
1941,uka,0.08735161274671555,0.08732378482818604,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.109479+02:00
1942,uka,0.08732378482818604,0.08729597181081772,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.111313+02:00
1943,uka,0.08729597181081772,0.08726819604635239,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.113170+02:00
1944,uka,0.08726818859577179,0.08724042773246765,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.114998+02:00
1945,uka,0.08724043518304825,0.0872127115726471,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.116843+02:00
1946,uka,0.0872127115726471,0.08718500286340714,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.118673+02:00
1947,uka,0.08718501031398773,0.08715732395648956,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.120522+02:00
1948,uka,0.08715732395648956,0.08712966740131378,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.122380+02:00
1949,uka,0.08712966740131378,0.08710203319787979,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.124229+02:00
1950,uka,0.08710204064846039,0.08707442879676819,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.126052+02:00
1951,uka,0.08707442879676819,0.08704683929681778,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.127966+02:00
1952,uka,0.08704684674739838,0.08701929450035095,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.129826+02:00
1953,uka,0.08701929450035095,0.08699174970388412,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.131657+02:00
1954,uka,0.08699175715446472,0.08696425706148148,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.133497+02:00
1955,uka,0.08696425706148148,0.08693676441907883,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.135345+02:00
1956,uka,0.08693676441907883,0.08690932393074036,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.137208+02:00
1957,uka,0.08690932393074036,0.08688187599182129,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.139042+02:00
1958,uka,0.08688186854124069,0.0868544802069664,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.140882+02:00
1959,uka,0.0868544653058052,0.08682707697153091,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.142743+02:00
1960,uka,0.08682707697153091,0.0867997407913208,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.144569+02:00
1961,uka,0.0867997258901596,0.08677240461111069,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.146421+02:00
1962,uka,0.08677240461111069,0.08674507588148117,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.148275+02:00
1963,uka,0.08674508333206177,0.08671779930591583,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.150121+02:00
1964,uka,0.08671780675649643,0.08669054508209229,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.152009+02:00
1965,uka,0.08669054508209229,0.08666329830884933,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.153858+02:00
1966,uka,0.08666331321001053,0.08663608133792877,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.155698+02:00
1967,uka,0.08663607388734818,0.0866089016199112,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.157522+02:00
1968,uka,0.0866089016199112,0.0865817442536354,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.159379+02:00
1969,uka,0.0865817442536354,0.086554616689682,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.161231+02:00
1970,uka,0.08655460178852081,0.08652746677398682,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.163062+02:00
1971,uka,0.08652746677398682,0.086500383913517,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.164915+02:00
1972,uka,0.0865003913640976,0.08647332340478897,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.166751+02:00
1973,uka,0.08647331595420837,0.08644627034664154,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.168637+02:00
1974,uka,0.08644628524780273,0.08641926199197769,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.170458+02:00
1975,uka,0.08641926199197769,0.08639226108789444,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.172318+02:00
1976,uka,0.08639226108789444,0.08636528253555298,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.174152+02:00
1977,uka,0.08636528998613358,0.0863383486866951,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.176012+02:00
1978,uka,0.0863383486866951,0.08631142228841782,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.177869+02:00
1979,uka,0.08631142973899841,0.08628452569246292,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.179719+02:00
1980,uka,0.08628451824188232,0.08625765889883041,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.181555+02:00
1981,uka,0.08625765144824982,0.0862307921051979,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.183418+02:00
1982,uka,0.0862307921051979,0.08620396256446838,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.185283+02:00
1983,uka,0.08620397001504898,0.08617717027664185,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.187135+02:00
1984,uka,0.08617717027664185,0.0861503928899765,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.188964+02:00
1985,uka,0.0861503928899765,0.08612363785505295,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.190834+02:00
1986,uka,0.08612364530563354,0.08609689772129059,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.192664+02:00
1987,uka,0.08609689772129059,0.08607018738985062,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.194510+02:00
1988,uka,0.08607019484043121,0.08604350686073303,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.196374+02:00
1989,uka,0.08604349941015244,0.08601685613393784,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.198211+02:00
1990,uka,0.08601684868335724,0.08599021285772324,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.200072+02:00
1991,uka,0.08599020540714264,0.08596359193325043,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.201896+02:00
1992,uka,0.08596359938383102,0.08593699336051941,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.203760+02:00
1993,uka,0.08593699336051941,0.08591043949127197,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.205576+02:00
1994,uka,0.08591044694185257,0.08588390052318573,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.207411+02:00
1995,uka,0.08588390052318573,0.08585737645626068,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.222179+02:00
1996,uka,0.08585736155509949,0.08583087474107742,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.224190+02:00
1997,uka,0.08583086729049683,0.08580440282821655,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.226179+02:00
1998,uka,0.08580440282821655,0.08577795326709747,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.228195+02:00
1999,uka,0.08577795326709747,0.08575153350830078,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.230188+02:00
2000,uka,0.08575153350830078,0.08572512865066528,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.232132+02:00
2001,uka,0.08572511374950409,0.08569874614477158,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.233982+02:00
2002,uka,0.08569873869419098,0.08567238599061966,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.235829+02:00
2003,uka,0.08567240089178085,0.08564604073762894,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.237650+02:00
2004,uka,0.08564604818820953,0.0856197401881218,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.239514+02:00
2005,uka,0.0856197401881218,0.08559344708919525,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.241356+02:00
2006,uka,0.08559345453977585,0.08556719124317169,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.243196+02:00
2007,uka,0.08556720614433289,0.08554094284772873,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.245016+02:00
2008,uka,0.08554095029830933,0.08551472425460815,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.246866+02:00
2009,uka,0.08551473170518875,0.08548854291439056,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.248741+02:00
2010,uka,0.08548853546380997,0.08546236902475357,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.250561+02:00
2011,uka,0.08546236157417297,0.08543621748685837,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.252398+02:00
2012,uka,0.08543621748685837,0.08541008085012436,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.254237+02:00
2013,uka,0.08541008085012436,0.08538398891687393,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.256089+02:00
2014,uka,0.08538398891687393,0.0853579044342041,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.257935+02:00
2015,uka,0.0853579044342041,0.08533184975385666,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.259771+02:00
2016,uka,0.08533184230327606,0.08530580997467041,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.261605+02:00
2017,uka,0.08530580252408981,0.08527979999780655,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.263443+02:00
2018,uka,0.08527979254722595,0.08525381237268448,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.265306+02:00
2019,uka,0.08525381237268448,0.085227832198143,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.267132+02:00
2020,uka,0.0852278396487236,0.08520188182592392,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.268973+02:00
2021,uka,0.08520188182592392,0.08517596125602722,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.270835+02:00
2022,uka,0.08517598360776901,0.08515007793903351,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.272674+02:00
2023,uka,0.08515007793903351,0.08512420207262039,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.274508+02:00
2024,uka,0.0851241871714592,0.08509835600852966,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.276363+02:00
2025,uka,0.08509835600852966,0.08507253229618073,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.278183+02:00
2026,uka,0.08507252484560013,0.08504672348499298,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.280049+02:00
2027,uka,0.08504671603441238,0.08502091467380524,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.281881+02:00
2028,uka,0.08502091467380524,0.08499515801668167,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.283721+02:00
2029,uka,0.08499515056610107,0.0849694162607193,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.285544+02:00
2030,uka,0.0849694162607193,0.08494370430707932,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.287388+02:00
2031,uka,0.08494369685649872,0.08491800725460052,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.289239+02:00
2032,uka,0.08491799235343933,0.08489231765270233,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.291078+02:00
2033,uka,0.08489232510328293,0.08486667275428772,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.304492+02:00
2034,uka,0.08486667275428772,0.0848410427570343,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.306754+02:00
2035,uka,0.0848410502076149,0.08481544256210327,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.309038+02:00
2036,uka,0.08481544256210327,0.08478985726833344,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.311297+02:00
2037,uka,0.08478986471891403,0.08476428687572479,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.313296+02:00
2038,uka,0.08476428687572479,0.08473876118659973,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.315283+02:00
2039,uka,0.08473874628543854,0.08471322059631348,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.317265+02:00
2040,uka,0.08471323549747467,0.0846877321600914,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.319257+02:00
2041,uka,0.0846877321600914,0.08466225862503052,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.321254+02:00
2042,uka,0.08466226607561111,0.08463679999113083,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.323125+02:00
2043,uka,0.08463680744171143,0.08461137861013412,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.324976+02:00
2044,uka,0.08461137861013412,0.08458597958087921,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.326820+02:00
2045,uka,0.08458597213029861,0.0845605805516243,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.328684+02:00
2046,uka,0.0845605880022049,0.08453523367643356,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.331461+02:00
2047,uka,0.08453521877527237,0.08450988680124283,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.333318+02:00
2048,uka,0.08450988680124283,0.08448455482721329,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.335139+02:00
2049,uka,0.08448455482721329,0.08445926755666733,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.336973+02:00
2050,uka,0.08445926755666733,0.08443399518728256,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.338812+02:00
2051,uka,0.08443399518728256,0.0844087302684784,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.340659+02:00
2052,uka,0.0844087228178978,0.08438350260257721,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.342496+02:00
2053,uka,0.08438349515199661,0.08435828983783722,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.344333+02:00
2054,uka,0.08435828238725662,0.08433309942483902,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.346143+02:00
2055,uka,0.08433310687541962,0.08430792391300201,0.9857142857142858,1.0,0.9545454545454546,0.9767441860465116,2021-10-15 15:24:50.348006+02:00
